Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains
2020-03-12 00:00:00-04:00,18.55930527896875,19.684916081254304,17.99206654224638,18.054109573364258,161437500,0.0,0.0,0.0
2020-03-13 00:00:00-04:00,19.41015646334008,20.464864087077782,18.523847933593967,20.429410934448242,160945700,0.0,0.0,0.0
2020-03-16 00:00:00-04:00,17.1500771738536,18.913831642990992,16.777827376465304,17.62868309020996,110661600,0.0,0.0,0.0
