Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains
2010-05-06 00:00:00-04:00,16.82726969875108,17.020350285419248,15.297252102764139,16.4001522064209,94401400,0.0,0.0,0.0
2010-05-07 00:00:00-04:00,16.35334293689297,16.56690165839746,15.882343090900173,16.087125778198242,98981800,0.0,0.0,0.0
2010-05-10 00:00:00-04:00,16.713174143250892,16.83896916946637,16.534720682062616,16.774608612060547,59433800,0.0,0.0,0.0
