Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2020-03-12 00:00:00-05:00,61.459999084472656,76.83000183105469,59.90999984741211,75.47000122070312,0,0.0,0.0
2020-03-13 00:00:00-05:00,71.30999755859375,77.56999969482422,55.16999816894531,57.83000183105469,0,0.0,0.0
2020-03-16 00:00:00-05:00,57.83000183105469,83.55999755859375,57.83000183105469,82.69000244140625,0,0.0,0.0
