Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2015-08-24 00:00:00-05:00,28.030000686645508,53.290000915527344,28.030000686645508,40.7400016784668,0,0.0,0.0
2015-08-25 00:00:00-05:00,31.1299991607666,38.060001373291016,28.079999923706055,36.02000045776367,0,0.0,0.0
2015-08-26 00:00:00-05:00,31.1299991607666,35.619998931884766,28.670000076293945,30.31999969482422,0,0.0,0.0
2015-08-27 00:00:00-05:00,27.110000610351562,29.899999618530273,24.489999771118164,26.100000381469727,0,0.0,0.0
2015-08-28 00:00:00-05:00,26.690000534057617,29.200000762939453,25.770000457763672,26.049999237060547,0,0.0,0.0
