Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains
2010-05-06 00:00:00-04:00,41.53066332090465,41.93859358380722,37.00872549897393,40.419708251953125,274356800,0.0,0.0,0.0
2010-05-07 00:00:00-04:00,40.11593092114387,40.61933117523502,38.432135986680656,39.41290283203125,288200400,0.0,0.0,0.0
2010-05-10 00:00:00-04:00,41.166129583348194,41.48726438996144,41.06197838056415,41.46122741699219,136041600,0.0,0.0,0.0
