Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains
2020-03-12 00:00:00-04:00,233.3489613279396,243.06576125881952,225.76511340861424,226.15707397460938,392220700,0.0,0.0,0.0
2020-03-13 00:00:00-04:00,239.8116265596918,247.45928738947632,226.53079663529957,245.4904022216797,329566100,0.0,0.0,0.0
2020-03-16 00:00:00-04:00,219.84020754106757,234.1692913616769,216.35821121478764,218.62789916992188,297240000,0.0,0.0,0.0
