Datetime,Open,High,Low,Close,Volume,Dividends,Stock Splits
2024-08-09 04:00:00-05:00,23.489999771118164,23.520000457763672,23.1200008392334,23.270000457763672,0,0.0,0.0
2024-08-09 05:00:00-05:00,23.18000030517578,23.690000534057617,23.18000030517578,23.6299991607666,0,0.0,0.0
2024-08-09 06:00:00-05:00,23.489999771118164,23.940000534057617,23.270000457763672,23.670000076293945,0,0.0,0.0
2024-08-09 07:00:00-05:00,23.700000762939453,24.520000457763672,23.6299991607666,24.219999313354492,0,0.0,0.0
2024-08-09 08:00:00-05:00,24.020000457763672,24.520000457763672,23.579999923706055,24.059999465942383,0,0.0,0.0
2024-08-09 09:00:00-05:00,23.90999984741211,24.3700008392334,22.34000015258789,22.5,0,0.0,0.0
2024-08-09 10:00:00-05:00,22.84000015258789,23.139999389648438,21.8799991607666,22.18000030517578,0,0.0,0.0
2024-08-09 11:00:00-05:00,22.559999465942383,22.56999969482422,21.3700008392334,21.3700008392334,0,0.0,0.0
2024-08-09 12:00:00-05:00,22.010000228881836,22.010000228881836,20.780000686645508,21.399999618530273,0,0.0,0.0
2024-08-09 13:00:00-05:00,20.93000030517578,21.549999237060547,20.780000686645508,20.969999313354492,0,0.0,0.0
2024-08-09 14:00:00-05:00,21.280000686645508,21.3799991607666,20.260000228881836,20.260000228881836,0,0.0,0.0
2024-08-09 15:00:00-05:00,20.34000015258789,20.450000762939453,20.309999465942383,20.3799991607666,0,0.0,0.0
