Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains
2015-08-24 00:00:00-04:00,86.95873241083373,94.61825756452063,78.20102447431297,90.86231994628906,150829900,0.0,0.0,0.0
2015-08-25 00:00:00-04:00,94.19373629012497,94.81203384111147,90.44702971114845,90.5208511352539,75088300,0.0,0.0,0.0
2015-08-26 00:00:00-04:00,93.16938347489578,95.26422202945646,91.29603030099535,95.07965087890625,104103800,0.0,0.0,0.0
2015-08-27 00:00:00-04:00,96.45469604728603,97.55287177889598,95.31038279728071,97.48827362060547,69377700,0.0,0.0,0.0
2015-08-28 00:00:00-04:00,96.9715092290434,97.82051578953072,96.75925406858522,97.46984100341797,49919600,0.0,0.0,0.0
