Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2010-05-06 00:00:00-05:00,25.8799991607666,40.709999084472656,24.43000030517578,32.79999923706055,0,0.0,0.0
2010-05-07 00:00:00-05:00,32.7599983215332,42.150001525878906,31.709999084472656,40.95000076293945,0,0.0,0.0
2010-05-10 00:00:00-05:00,28.649999618530273,30.889999389648438,25.68000030517578,28.84000015258789,0,0.0,0.0
