Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains
2010-05-06 00:00:00-04:00,9.642843594780494,9.75228354794395,8.852446391595743,9.278045654296875,385070710,0.0,0.0,0.0
2010-05-07 00:00:00-04:00,9.284123750868769,9.44828366102704,9.040924914972894,9.174684524536133,434082852,0.0,0.0,0.0
2010-05-10 00:00:00-04:00,9.648923364897035,9.740122841872905,9.527323586413942,9.685402870178223,220172844,0.0,0.0,0.0
